text,category
"לדוגמה לימודי צילום המכשירים צלמים מקצועיים, לימודי שוק ההון במגוון תחומים, לימודי נדל""ן למי שמבקש להיות מתווך נדל""ן או לעסוק ביזמות נדל""ן.",השכלה
"בדרך כלל ניתן לשלב לימודי תעודה במקביל לעבודה, בזכות כך שהם פעמים רבות מתקיימים בשעות הערב",השכלה
"סטודנט הוא תלמיד במוסד להשכלה גבוהה, כגון אוניברסיטה ומכללה.
",השכלה
התוצר של לימודי הסטודנט נקרא הישגים אקדמיים,השכלה
"במקרים רבים מהווים סטודנטים גורם משמעותי בפוליטיקה, כיוון שהם מהווים כוח אידאולוגי ובעל דעות מוצקות, שיכול לפעול ללא מגבלות רבות של משפחה או פרנסה.",השכלה
אגודות הסטודנטים הן מסגרות פעילות מקובלות לאקטיביזם סטודנטיאלי ובדרך כלל מרכזות חלק מהפעילות החברתית והקהילתית של הסטודנטים,השכלה
"בישראל פועלים תאי סטודנטים בחלק מהקמפוסים, כדי לקדם מגוון רחב של דעות ופעולות.",השכלה
,השכלה
"של הסטודנטים. החוק קובע: ""לכל אזרח ישראלי או תושב ישראל הזכות לשוויון הזדמנויות בקבלה ללימודים במוסד לצורך רכישת השכלה גבוהה והשכלה על תיכונית, בכפוף להוראות חוק זה"".",השכלה
"התוכנית המשולבת: פילוסופיה, כלכלה ומדע המדינה והיסטוריה",השכלה
"תואר כפול משפטים כלכלה ופילוסופיה, ביולוגיה (תוכנית ""אתגר""), כימיה (תוכנית ""אתגר""), תוכנית פסיכוביולוגיה המשותפת לפקולטות למדעי החברה ולמתמטיקה ומדעי הטבע",השכלה
"הריני מודיעה בזאת על הפסקת לימודיי במכללה.
הנני מודעת לכך, כי תאריך הפסקת הלימודים הינו התאריך שבו יועבר הטופס למ נהל האקדמי
לאחר החתמת כל הנוגעים בדבר. כמו כן, תחנת המידע תחסם ולא אהיה זכאית לגשת לבחינות.",השכלה
ראש ממשלת ישראל הוא ראש הרשות המבצעת בשיטת הממשל בישראל. החוק הישראלי מקנה לממשלה שאותה מנהל ראש הממשלה את סמכויות השלטון הביצועיות.,אחר
"בגדי חורף מעוצבים לרוב בשילוב בין פונקציונליות לבין מגמות אופנה עכשוויות, עם דגש על חומרי גלם איכותיים.",אחר
המשחק בין הקבוצות התקיים באצטדיון בלומפילד לעיני עשרים וחמישה אלף אוהדים נלהבים.,אחר
חברת Apple הכריזה על דגם חדש של iPhone הכולל מצלמה מתקדמת במיוחד וממשק משתמש משופר.,אחר
"הכנסת היא הרשות המחוקקת של מדינת ישראל, ומספר חבריה מוגבל בחוק למאה ועשרים.",אחר
עולם האמנות המודרני ממשיך להתפתח דרך שילוב בין מדיה דיגיטלית לבין יצירה מסורתית.,אחר
שידורי החדשות בערוץ הציבורי כוללים פרשנויות פוליטיות לצד סקירות של אירועים תרבותיים בולטים.,אחר
אופנת רחוב בתל אביב שואבת השראה ממגמות בין־לאומיות בשילוב סגנונות מקומיים ייחודיים.,אחר
Facebook השיקה לאחרונה עדכון חדש לאלגוריתם ההזנה ששם דגש על תוכן ממקור אישי.,אחר
מוסדות השלטון בישראל מבוססים על עקרונות הדמוקרטיה הייצוגית והפרדת רשויות.,אחר
"הרשתות החברתיות הפכו לזירה המרכזית להפצת מידע, אך גם למוקד של ויכוחים ציבוריים חריפים.",אחר
הספורט בישראל זוכה לתמיכה ממשלתית חלקית באמצעות משרד התרבות והספורט.,אחר
"במהלך הטקס, הוענק אות הוקרה על תרומה ייחודית לקידום האומנות העכשווית בארץ.",אחר
התקשורת הדיגיטלית שינתה את הדרך שבה אזרחים צורכים חדשות ומשתתפים בשיח הפוליטי.,אחר
סרטו החדש של הבמאי הישראלי זכה בפרס ראשון בפסטיבל Sundance על מקוריות התסריט.,אחר
חוק יסוד כבוד האדם וחירותו נחשב לאחד מאבני היסוד של השיטה המשפטית הישראלית.,אחר
"תרבות הפנאי כוללת פעילויות מגוונות כמו צפייה בסרטים, ביקור במוזיאונים וקריאת ספרים.",אחר
"במדינות רבות קיימים מוסדות פדרליים לצד שלטון מדינתי, בהתאם למבנה החוקתי.",אחר
"בעולם האופנה, שמות כמו Zara ו-H&M מובילים את השוק במכירת בגדים במחירים נגישים.",אחר
"הכדורגל נחשב לספורט הפופולרי ביותר בישראל, ומשחקי הדרבי מושכים קהל רב",אחר
הכנסת מחוקקת את החוקים במדינת ישראל ופועלת בהתאם לעקרונות דמוקרטיים.,אחר
ראשי המפלגות נפגשים לעיתים קרובות לדיונים על קואליציה ואופוזיציה.,אחר
"בחירות כלליות נערכות אחת לארבע שנים, אלא אם הכנסת מתפזרת מוקדם יותר.",אחר
תהליך החקיקה כולל שלוש קריאות ומעורבות של ועדות הכנסת.,אחר
שיטת הבחירות בישראל מבוססת על רשימות יחסיות ארציות.,אחר
במערכת הפוליטית מתקיים איזון בין הרשות המבצעת לרשות המחוקקת.,אחר
ראש הממשלה מייצג את המדינה בפורומים בין־לאומיים חשובים.,אחר
"פסיקות בג""ץ משפיעות לעיתים קרובות על מדיניות ציבורית.",אחר
יחסי החוץ מנוהלים על ידי משרד החוץ ובסיוע שגרירויות ברחבי העולם.,אחר
דיוני ועדת החוץ והביטחון מתקיימים לרוב בדלתיים סגורות.,אחר
ממשלות אחדות מורכבות ממספר מפלגות שונות הפועלות יחד.,אחר
נשיא המדינה ממלא תפקיד סמלי בעיקרו במערכת השלטון.,אחר
"חלק מהשרים אינם חברי כנסת, אך ממונים על ידי ראש הממשלה.",אחר
מערכת המשפט בישראל מבוססת על המשפט המקובל והחקיקה.,אחר
תהליך המינוי של שופטים לבית המשפט העליון כולל ועדה מיוחדת.,אחר
שיח ציבורי ער מתנהל סביב גבולות חופש הביטוי והאחריות השלטונית.,אחר
חוקים בנושאים שנויים במחלוקת גורמים לעיתים להפגנות המוניות.,אחר
מדיניות חוץ נקבעת בשילוב בין משרד החוץ למערכת הביטחון.,אחר
החוקה בישראל מורכבת ממספר חוקי יסוד בעלי מעמד מיוחד.,אחר
מפלגות פוליטיות מגישות מצע לבוחרים לפני מערכת הבחירות.,אחר
לעיתים קרובות מוקמות ועדות חקירה לבדיקת אירועים ציבוריים.,אחר
נשיא ארצות הברית נפגש עם ראש ממשלת ישראל לדיון מדיני.,אחר
חקיקה כלכלית דורשת התייעצות עם משרד האוצר וגופים רגולטוריים.,אחר
קמפיינים פוליטיים עושים שימוש נרחב ברשתות החברתיות.,אחר
הצעות חוק פרטיות מוגשות על ידי חברי כנסת מהקואליציה והאופוזיציה.,אחר
"בג""ץ נדרש להכריע בסוגיות ערכיות הקשורות לזכויות אדם.",אחר
כל מפלגה נדרשת לעבור את אחוז החסימה כדי להיכנס לכנסת.,אחר
הממשלה אחראית על קביעת מדיניות פנים בתחומי חברה וכלכלה.,אחר
לעיתים נדרש משאל עם כדי להכריע בנושאים מהותיים.,אחר
דיונים בוועדות הכנסת מועברים בשידור חי לציבור הרחב.,אחר
לעיתים מוגשות עתירות נגד מדיניות ממשלתית שנויה במחלוקת.,אחר
שגרירים מייצגים את מדינת ישראל בפורומים דיפלומטיים.,אחר
נשיא צרפת הגיע לביקור רשמי בירושלים.,אחר
הצעות לסדר היום עולות במהלך דיוני המליאה.,אחר
הרכב הממשלה משתנה לעיתים קרובות בעקבות פיצולים במפלגות.,אחר
במדינות מסוימות יש חוקה כתובה המנוסחת כספר אחד.,אחר
משרד ראש הממשלה אחראי על תאום בין משרדי ממשלה שונים.,אחר
החלטות ממשלה רבות דורשות רוב קואליציוני.,אחר
חופש העיתונות נחשב לעקרון יסוד בדמוקרטיה מתפקדת.,אחר
